batch_idx,in_batch_idx,dice,iou,hausdorff
48,9,0.5327510833740234,0.363095223903656,33.24154027718932
48,10,0.6071428656578064,0.43589743971824646,28.442925306655784
48,11,0.6735395193099976,0.5077720284461975,9.0
48,12,0.8498727679252625,0.73893803358078,2.8284271247461903
48,13,0.8844444155693054,0.7928286790847778,3.0
48,14,0.891566276550293,0.804347813129425,4.0
48,15,0.9021739363670349,0.8217821717262268,4.123105625617661
49,0,0.8881239295005798,0.7987616062164307,4.47213595499958
49,1,0.882539689540863,0.7897727489471436,5.0
49,2,0.8695651888847351,0.7692307829856873,5.0
49,3,0.8607594966888428,0.7555555701255798,4.123105625617661
